iteration,mechanism,missing_rate,method,outcome,bias,mse,covered,n_effective
34,MAR,0.3,Complete Case,0,-0.28798660368175755,0.08293628390015369,0,21
34,MAR,0.3,Complete Case,1,-0.15607201780888183,0.024358474742935926,1,21
35,MAR,0.3,Complete Case,0,-0.13300785555564482,0.017691089639511274,1,21
35,MAR,0.3,Complete Case,1,-0.03781883596114455,0.0014302643534559601,1,21
36,MAR,0.3,Complete Case,0,0.048332794519792444,0.0023360590260924786,1,21
36,MAR,0.3,Complete Case,1,0.11604301448034232,0.013465981209684938,1,21
37,MAR,0.3,Complete Case,0,-0.06921497391071435,0.004790712613460868,1,21
37,MAR,0.3,Complete Case,1,-0.08744974353506871,0.007647457644349292,1,21
38,MAR,0.3,Complete Case,0,0.12582371821950222,0.015831608066580696,1,21
38,MAR,0.3,Complete Case,1,0.04480422088202385,0.002007418208845182,1,21
39,MAR,0.3,Complete Case,0,-0.05732718177428675,0.003286405770182115,1,21
39,MAR,0.3,Complete Case,1,-0.028262415300228105,0.0007987641186025677,1,21
40,MAR,0.3,Complete Case,0,-0.14460449442703127,0.020910459808497317,0,21
40,MAR,0.3,Complete Case,1,0.011398713054535992,0.00012993065929964924,1,21
41,MAR,0.3,Complete Case,0,-0.04332900664182149,0.0018774028165670106,1,21
41,MAR,0.3,Complete Case,1,0.15061766831421974,0.022685682008412315,1,21
42,MAR,0.3,Complete Case,0,-0.047479470220736786,0.0022543000924418314,1,21
42,MAR,0.3,Complete Case,1,-0.06697686355480256,0.00448590025163864,1,21
43,MAR,0.3,Complete Case,0,-0.030485719059427152,0.0009293790665703199,1,21
43,MAR,0.3,Complete Case,1,-0.11345207230577234,0.012871372710474194,1,21
44,MAR,0.3,Complete Case,0,0.08585887967991745,0.007371747219890542,1,21
44,MAR,0.3,Complete Case,1,-0.009572667197856155,9.163595728091121e-05,1,21
45,MAR,0.3,Complete Case,0,-0.1391924975602966,0.01937455137707318,1,21
45,MAR,0.3,Complete Case,1,-0.15315088662408202,0.023455194073742424,1,21
46,MAR,0.3,Complete Case,0,-0.00017548584360516095,3.079528130581501e-08,1,21
46,MAR,0.3,Complete Case,1,0.003042482574510008,9.256700216197048e-06,1,21
47,MAR,0.3,Complete Case,0,-0.026792714203072554,0.0007178495343675257,1,21
47,MAR,0.3,Complete Case,1,-0.1862498310159058,0.03468899955345347,1,21
48,MAR,0.3,Complete Case,0,-0.18026284147247384,0.032494692015730235,1,21
48,MAR,0.3,Complete Case,1,0.08061607646671043,0.006498951784886503,1,21
49,MAR,0.3,Complete Case,0,-0.1361140705277124,0.018527040195623068,1,21
49,MAR,0.3,Complete Case,1,-0.012593017773935233,0.0001585840966546487,1,21
50,MAR,0.3,Complete Case,0,-0.006501624324332433,4.227111885475117e-05,1,21
50,MAR,0.3,Complete Case,1,0.13712467473496143,0.01880317642116897,1,21
51,MAR,0.3,Complete Case,0,0.03701678590366919,0.0013702424386380823,1,21
51,MAR,0.3,Complete Case,1,-0.037606272481828684,0.0014142317299775454,1,21
52,MAR,0.3,Complete Case,0,-0.16502203851858027,0.02723227319682779,0,21
52,MAR,0.3,Complete Case,1,-0.1048259418993627,0.010988478095088565,1,21
53,MAR,0.3,Complete Case,0,-0.07564724737148604,0.005722506034882801,1,21
53,MAR,0.3,Complete Case,1,-0.03962262310307141,0.0015699522615680481,1,21
54,MAR,0.3,Complete Case,0,-0.06990366266151044,0.004886522053494248,1,21
54,MAR,0.3,Complete Case,1,-0.08009687145517627,0.006415508816907031,1,21
55,MAR,0.3,Complete Case,0,-0.022373682274662632,0.0005005816585275529,1,21
55,MAR,0.3,Complete Case,1,0.051408885487718714,0.0026428735070893757,1,21
56,MAR,0.3,Complete Case,0,0.059239524270463195,0.003509321235790798,1,21
56,MAR,0.3,Complete Case,1,0.12936545883412426,0.016735421939363497,1,21
57,MAR,0.3,Complete Case,0,-0.04064136084016434,0.0016517202109404437,1,21
57,MAR,0.3,Complete Case,1,-0.11073178552758911,0.012261528326127993,1,21
58,MAR,0.3,Complete Case,0,-0.043107520388544096,0.001858258314048745,1,21
58,MAR,0.3,Complete Case,1,-0.09559356918764664,0.009138130470033385,1,21
59,MAR,0.3,Complete Case,0,-0.05206454552905804,0.0027107169011473574,1,21
59,MAR,0.3,Complete Case,1,0.04115853678681747,0.0016940251504318068,1,21
60,MAR,0.3,Complete Case,0,-0.05973527491774028,0.0035683030694980107,1,21
60,MAR,0.3,Complete Case,1,0.05879232354501146,0.003456537307821309,1,21
61,MAR,0.3,Complete Case,0,0.022884685352889567,0.0005237088237007582,1,21
61,MAR,0.3,Complete Case,1,-0.03451655605416548,0.0011913926418403477,1,21
62,MAR,0.3,Complete Case,0,-0.05124668150009215,0.0026262223647718873,1,21
62,MAR,0.3,Complete Case,1,-0.20663687723166274,0.04269879903205326,1,21
63,MAR,0.3,Complete Case,0,0.06501489156644624,0.004226936125396763,1,21
63,MAR,0.3,Complete Case,1,0.015559392431028385,0.0002420946928227434,1,21
64,MAR,0.3,Complete Case,0,-0.30443316335846626,0.09267955095244261,0,21
64,MAR,0.3,Complete Case,1,-0.20419041658829784,0.041693726226502616,0,21
65,MAR,0.3,Complete Case,0,-0.24214842977404666,0.058635862042036406,0,21
65,MAR,0.3,Complete Case,1,-0.14318057176007792,0.020500676129542823,1,21
66,MAR,0.3,Complete Case,0,-0.051337317300683194,0.002635520147631026,1,21
66,MAR,0.3,Complete Case,1,0.11069452475272884,0.012253277810232497,1,21
67,MAR,0.3,Complete Case,0,0.0797092765463786,0.006353568767547062,1,21
67,MAR,0.3,Complete Case,1,0.014342493114176624,0.0002057071087302039,1,21
68,MAR,0.3,Complete Case,0,-0.20940227869842232,0.04384931432409173,1,21
68,MAR,0.3,Complete Case,1,-0.09500390448256299,0.009025741866931952,1,21
69,MAR,0.3,Complete Case,0,0.04124417985009032,0.0017010823715065966,1,21
69,MAR,0.3,Complete Case,1,0.10474151109331775,0.010970784146111606,1,21
70,MAR,0.3,Complete Case,0,-0.03302259880972408,0.0010904920321479902,1,21
70,MAR,0.3,Complete Case,1,0.015596119293189104,0.00024323893700738537,1,21
71,MAR,0.3,Complete Case,0,-0.19056866643132087,0.03631641662541204,1,21
71,MAR,0.3,Complete Case,1,-0.17644959289947557,0.031134458834390658,1,21
72,MAR,0.3,Complete Case,0,-0.09323098946426472,0.00869201739648584,1,21
72,MAR,0.3,Complete Case,1,0.11255403745374387,0.012668411347138779,1,21
73,MAR,0.3,Complete Case,0,-0.04606081174682658,0.0021215983787765975,1,21
73,MAR,0.3,Complete Case,1,-0.1441328587416666,0.020774280969045215,1,21
74,MAR,0.3,Complete Case,0,-0.09184157794673664,0.008434875439746503,1,21
74,MAR,0.3,Complete Case,1,-0.19048861438862438,0.03628591221169804,1,21
75,MAR,0.3,Complete Case,0,0.00020758658775676953,4.3092191416498975e-08,1,21
75,MAR,0.3,Complete Case,1,0.019948848461423196,0.0003979565549368266,1,21
76,MAR,0.3,Complete Case,0,-0.09011474549818604,0.008120667356202841,1,21
76,MAR,0.3,Complete Case,1,0.0009696867180737367,9.402923312086146e-07,1,21
77,MAR,0.3,Complete Case,0,-0.021728580283197685,0.0004721312011233672,1,21
77,MAR,0.3,Complete Case,1,-0.15207657626157012,0.023127285047441153,1,21
78,MAR,0.3,Complete Case,0,-0.14771696043365357,0.02182030039975757,1,21
78,MAR,0.3,Complete Case,1,-0.11126140636861143,0.012379100547121288,1,21
79,MAR,0.3,Complete Case,0,0.17297317516392652,0.029919719326290405,1,21
79,MAR,0.3,Complete Case,1,0.16638963043413452,0.027685509116007864,1,21
80,MAR,0.3,Complete Case,0,0.12902005061159205,0.016646173459817774,1,21
80,MAR,0.3,Complete Case,1,-0.0356146028609175,0.001268399936940873,1,21
81,MAR,0.3,Complete Case,0,-0.05876549968511996,0.003453383953241834,1,21
81,MAR,0.3,Complete Case,1,-0.06269275847203135,0.003930381964832458,1,21
82,MAR,0.3,Complete Case,0,-0.17265033361933058,0.02980813769886615,1,21
82,MAR,0.3,Complete Case,1,-0.15457172434986524,0.023892417968490724,1,21
83,MAR,0.3,Complete Case,0,-0.01607952542219132,0.00025855113780289695,1,21
83,MAR,0.3,Complete Case,1,0.07270716314500353,0.00528633157259416,1,21
84,MAR,0.3,Complete Case,0,0.13178209630057425,0.017366520905373824,1,21
84,MAR,0.3,Complete Case,1,0.09327711543131995,0.008700620263187785,1,21
85,MAR,0.3,Complete Case,0,0.023386728856464423,0.0005469390866057857,1,21
85,MAR,0.3,Complete Case,1,0.10590060319746503,0.01121493775758694,1,21
86,MAR,0.3,Complete Case,0,0.23354634150394737,0.05454389362987841,0,21
86,MAR,0.3,Complete Case,1,0.0495840103085014,0.002458574078273573,1,21
87,MAR,0.3,Complete Case,0,-0.10603182570873954,0.011242748063128518,1,21
87,MAR,0.3,Complete Case,1,-0.011284472959848246,0.00012733932998154623,1,21
88,MAR,0.3,Complete Case,0,0.0065414298338993815,4.279030427182889e-05,1,21
88,MAR,0.3,Complete Case,1,-0.055637908692123345,0.0030955768836330544,1,21
89,MAR,0.3,Complete Case,0,-0.276382120176226,0.07638707635310582,0,21
89,MAR,0.3,Complete Case,1,-0.13496483301662401,0.018215506151205204,1,21
90,MAR,0.3,Complete Case,0,0.21822045599550477,0.04762016741488603,0,21
90,MAR,0.3,Complete Case,1,0.2192220376050082,0.048058301771691625,0,21
91,MAR,0.3,Complete Case,0,-0.1256110044606854,0.01577812444162233,1,21
91,MAR,0.3,Complete Case,1,0.058347443816505695,0.0034044241999202887,1,21
92,MAR,0.3,Complete Case,0,-0.09296973284671767,0.008643371225590054,1,21
92,MAR,0.3,Complete Case,1,-0.0383294849715749,0.001469149418186186,1,21
93,MAR,0.3,Complete Case,0,0.05762899233475216,0.0033211007575189235,1,21
93,MAR,0.3,Complete Case,1,0.034072298554669256,0.0011609215287985166,1,21
94,MAR,0.3,Complete Case,0,-0.037335584471072825,0.0013939458677966142,1,21
94,MAR,0.3,Complete Case,1,-0.026474178484104605,0.0007008821264082272,1,21
95,MAR,0.3,Complete Case,0,-0.08941147316298942,0.007994411533175977,1,21
95,MAR,0.3,Complete Case,1,0.08457589884804795,0.007153082665955238,1,21
96,MAR,0.3,Complete Case,0,-0.10592618448816016,0.011220356560219741,1,21
96,MAR,0.3,Complete Case,1,0.04129304221441238,0.0017051153353212427,1,21
97,MAR,0.3,Complete Case,0,0.05878845923734077,0.0034560829395004775,1,21
97,MAR,0.3,Complete Case,1,-0.07895051889925622,0.006233184434461814,1,21
98,MAR,0.3,Complete Case,0,-0.16418044423714157,0.02695521826990515,1,21
98,MAR,0.3,Complete Case,1,-0.06725377799635132,0.004523070654782509,1,21
99,MAR,0.3,Complete Case,0,0.0474025669636049,0.0022470033547390463,1,21
99,MAR,0.3,Complete Case,1,-0.0026072643615762114,6.797827451145409e-06,1,21
0,MNAR,0.1,Complete Case,0,-0.03268938759260509,0.0010685960611795636,1,24
0,MNAR,0.1,Complete Case,1,-0.00559381329372266,3.129074716502836e-05,1,24
1,MNAR,0.1,Complete Case,0,0.036459360856454404,0.0013292849940611596,1,24
1,MNAR,0.1,Complete Case,1,-0.0005994695602284938,3.593637536405438e-07,1,24
2,MNAR,0.1,Complete Case,0,0.06501785313744013,0.004227321226601733,1,25
2,MNAR,0.1,Complete Case,1,-0.04037124239676887,0.0016298372126586683,1,25
3,MNAR,0.1,Complete Case,0,-0.058960029207865805,0.003476285044192389,1,25
3,MNAR,0.1,Complete Case,1,-0.02680614193991193,0.0007185692457027054,1,25
4,MNAR,0.1,Complete Case,0,0.0441873634695894,0.001952523090393604,1,24
4,MNAR,0.1,Complete Case,1,0.08486714466306494,0.007202432243261592,1,24
5,MNAR,0.1,Complete Case,0,-0.05867380400660388,0.0034426152766053653,1,24
5,MNAR,0.1,Complete Case,1,0.04301571164455115,0.001850351448287173,1,24
6,MNAR,0.1,Complete Case,0,-0.11182303698678298,0.012504391600947433,1,24
6,MNAR,0.1,Complete Case,1,-0.07947861883801377,0.0063168508523982776,1,24
7,MNAR,0.1,Complete Case,0,-0.12593361461754427,0.015859275290640157,1,24
7,MNAR,0.1,Complete Case,1,-0.033852677939700315,0.0011460038036890724,1,24
8,MNAR,0.1,Complete Case,0,-0.22971617001963246,0.052769518768488684,0,25
8,MNAR,0.1,Complete Case,1,-0.026184836956197888,0.0006856456864226667,1,25
9,MNAR,0.1,Complete Case,0,-0.0028434983788984125,8.0854830307979e-06,1,25
9,MNAR,0.1,Complete Case,1,-0.08015231875339199,0.006424394201545353,1,25
10,MNAR,0.1,Complete Case,0,-0.15558929523081266,0.024208028790420985,1,26
10,MNAR,0.1,Complete Case,1,-0.010153049910481882,0.00010308442248473615,1,26
11,MNAR,0.1,Complete Case,0,-0.30171872112886755,0.09103418667963935,0,24
11,MNAR,0.1,Complete Case,1,-0.18531549154327673,0.03434183140592627,0,24
12,MNAR,0.1,Complete Case,0,-0.04309130437416897,0.0018568605126672738,1,25
12,MNAR,0.1,Complete Case,1,0.03648449454140951,0.00133111834194214,1,25
13,MNAR,0.1,Complete Case,0,-0.007692243028314616,5.917060280665481e-05,1,24
13,MNAR,0.1,Complete Case,1,-0.029482671040454766,0.0008692278916796702,1,24
14,MNAR,0.1,Complete Case,0,0.1205340439132242,0.014528455742075059,1,24
14,MNAR,0.1,Complete Case,1,0.1134106144041086,0.012861967459517405,1,24
15,MNAR,0.1,Complete Case,0,-0.010288249080350254,0.00010584806913932784,1,25
15,MNAR,0.1,Complete Case,1,0.12012259882856707,0.014429438749328864,1,25
16,MNAR,0.1,Complete Case,0,-0.2786483503983865,0.07764490317974197,0,25
16,MNAR,0.1,Complete Case,1,-0.057908402323227776,0.003353383059628812,1,25
17,MNAR,0.1,Complete Case,0,-0.09482689157970914,0.008992139366669911,1,24
17,MNAR,0.1,Complete Case,1,-0.036472863683343126,0.00133026978526373,1,24
18,MNAR,0.1,Complete Case,0,0.0011881581311724565,1.4117197446712243e-06,1,25
18,MNAR,0.1,Complete Case,1,-0.1273765662667736,0.016224789633913765,1,25
19,MNAR,0.1,Complete Case,0,-0.04683408423479801,0.002193431446112156,1,24
19,MNAR,0.1,Complete Case,1,-0.029466895307701135,0.0008682979190750192,1,24
20,MNAR,0.1,Complete Case,0,-0.004431199977723788,1.9635533242579295e-05,1,24
20,MNAR,0.1,Complete Case,1,-0.003928591323649866,1.5433829788257006e-05,1,24
21,MNAR,0.1,Complete Case,0,0.01234297259349526,0.00015234897244377512,1,24
21,MNAR,0.1,Complete Case,1,0.09404408662970304,0.00884429023001509,1,24
22,MNAR,0.1,Complete Case,0,0.01067230604062741,0.00011389811622481231,1,25
22,MNAR,0.1,Complete Case,1,0.0031934606023250045,1.0198190618601981e-05,1,25
23,MNAR,0.1,Complete Case,0,-0.05903724768841734,0.0034853966146235382,1,25
23,MNAR,0.1,Complete Case,1,-0.007675571479250465,5.8914397533083165e-05,1,25
24,MNAR,0.1,Complete Case,0,-0.08317367589204733,0.006917860361395335,1,24
24,MNAR,0.1,Complete Case,1,-0.20346542999076633,0.04139818120132743,1,24
25,MNAR,0.1,Complete Case,0,-0.0763104880597874,0.005823290587922956,1,24
25,MNAR,0.1,Complete Case,1,-0.1336466004090482,0.0178614138008958,1,24
26,MNAR,0.1,Complete Case,0,0.007037438225344417,4.9525536775538776e-05,1,25
26,MNAR,0.1,Complete Case,1,6.017067435565293e-05,3.6205100524140294e-09,1,25
27,MNAR,0.1,Complete Case,0,0.03910154975055913,0.0015289311928954506,1,24
27,MNAR,0.1,Complete Case,1,0.11068149450522669,0.012250393225910525,1,24
28,MNAR,0.1,Complete Case,0,0.018724591569598492,0.00035061032944827894,1,24
28,MNAR,0.1,Complete Case,1,0.07690424525676798,0.00591426293851312,1,24
29,MNAR,0.1,Complete Case,0,-0.11000899605975467,0.01210197921407512,1,24
29,MNAR,0.1,Complete Case,1,0.004210024156795056,1.7724303400797922e-05,1,24
30,MNAR,0.1,Complete Case,0,-0.05853710338527407,0.0034265924727382648,1,24
30,MNAR,0.1,Complete Case,1,-0.011858533241241753,0.00014062481063363563,1,24
31,MNAR,0.1,Complete Case,0,-0.08188777759547694,0.006705608119526295,1,24
31,MNAR,0.1,Complete Case,1,0.040229148522148206,0.0016183843908170591,1,24
32,MNAR,0.1,Complete Case,0,-0.07250207668852882,0.005256551124149313,1,25
32,MNAR,0.1,Complete Case,1,-0.015449797224036332,0.00023869623426384077,1,25
33,MNAR,0.1,Complete Case,0,0.037885255546889374,0.001435292587853112,1,25
33,MNAR,0.1,Complete Case,1,-0.09354041478000039,0.008749809197214515,1,25
34,MNAR,0.1,Complete Case,0,0.09867555246787385,0.009736864654840124,1,24
34,MNAR,0.1,Complete Case,1,-0.02590475317817348,0.0006710562372220889,1,24
35,MNAR,0.1,Complete Case,0,-0.22081168143904173,0.048757798659936846,0,24
35,MNAR,0.1,Complete Case,1,-0.02644987994142528,0.0006995961489158114,1,24
36,MNAR,0.1,Complete Case,0,0.035044103019289174,0.0012280891564265526,1,24
36,MNAR,0.1,Complete Case,1,-0.1418900461668374,0.020132785201227247,1,24
37,MNAR,0.1,Complete Case,0,-0.16487944965723889,0.027185232919273973,1,24
37,MNAR,0.1,Complete Case,1,0.07041757425723782,0.0049586347642736036,1,24
38,MNAR,0.1,Complete Case,0,0.062182347648003566,0.0038666443590171747,1,24
38,MNAR,0.1,Complete Case,1,-0.030438304322261023,0.0009264903700145741,1,24
39,MNAR,0.1,Complete Case,0,-0.22303245942103717,0.04974347795539659,0,25
39,MNAR,0.1,Complete Case,1,-0.17349737025203024,0.030101337484370067,0,25
40,MNAR,0.1,Complete Case,0,-0.02991650604848911,0.0008949973341492855,1,24
40,MNAR,0.1,Complete Case,1,-0.02061198169888173,0.00042485378955503544,1,24
41,MNAR,0.1,Complete Case,0,0.08051415919235871,0.006482529830452481,1,24
41,MNAR,0.1,Complete Case,1,-0.0282410243648622,0.0007975554571767404,1,24
42,MNAR,0.1,Complete Case,0,-0.0821217282051217,0.006743978243395881,1,26
42,MNAR,0.1,Complete Case,1,-0.020559685640265446,0.0004227006736265372,1,26
43,MNAR,0.1,Complete Case,0,0.013029637593889865,0.00016977145582810805,1,24
43,MNAR,0.1,Complete Case,1,-0.05065067273598234,0.0025654906486075844,1,24
44,MNAR,0.1,Complete Case,0,-0.0833786658936978,0.006952001926212885,1,24
44,MNAR,0.1,Complete Case,1,0.01593912285756266,0.00025405563746847644,1,24
45,MNAR,0.1,Complete Case,0,0.0234187780888383,0.0005484391671742528,1,24
45,MNAR,0.1,Complete Case,1,0.0011178287809205378,1.2495411834542958e-06,1,24
46,MNAR,0.1,Complete Case,0,-0.001592467259418917,2.5359519723211964e-06,1,25
46,MNAR,0.1,Complete Case,1,0.07540689054548744,0.0056861991417391225,1,25
47,MNAR,0.1,Complete Case,0,0.027050241139790043,0.0007317155457207897,1,24
47,MNAR,0.1,Complete Case,1,-0.07170959703861421,0.005142266307440428,1,24
48,MNAR,0.1,Complete Case,0,0.019910899651506386,0.0003964439249323571,1,25
48,MNAR,0.1,Complete Case,1,0.0006994196986347956,4.891879148383882e-07,1,25
49,MNAR,0.1,Complete Case,0,0.16006890257394923,0.025622053571228452,1,24
49,MNAR,0.1,Complete Case,1,-0.09048193119335463,0.008186979872478961,1,24
50,MNAR,0.1,Complete Case,0,0.0295698676898708,0.000874377075196465,1,24
50,MNAR,0.1,Complete Case,1,0.03209882820057497,0.001030334771850027,1,24
51,MNAR,0.1,Complete Case,0,-0.1207990531359221,0.01459241123853533,1,24
51,MNAR,0.1,Complete Case,1,0.00012061987869504964,1.454915513640849e-08,1,24
52,MNAR,0.1,Complete Case,0,-0.07338495815695584,0.005385352083698159,1,24
52,MNAR,0.1,Complete Case,1,-0.10163763117146402,0.010330208070146554,1,24
53,MNAR,0.1,Complete Case,0,0.14397492058148853,0.02072877775644593,1,24
53,MNAR,0.1,Complete Case,1,-0.04334146553081197,0.0018784826343585623,1,24
54,MNAR,0.1,Complete Case,0,-0.019633405612369592,0.0003854706159398258,1,24
54,MNAR,0.1,Complete Case,1,-0.054365256295288794,0.002955581092052438,1,24
55,MNAR,0.1,Complete Case,0,0.026503306531105997,0.0007024252570817658,1,24
55,MNAR,0.1,Complete Case,1,0.06214300553314017,0.00386175313669189,1,24
56,MNAR,0.1,Complete Case,0,-0.12701271131070757,0.016132228834497143,1,24
56,MNAR,0.1,Complete Case,1,-0.10819795545289926,0.011706797564187573,1,24
57,MNAR,0.1,Complete Case,0,-0.11743459624676555,0.013790884395640843,1,24
57,MNAR,0.1,Complete Case,1,-0.028359348746794744,0.0008042526613423285,1,24
58,MNAR,0.1,Complete Case,0,0.09761099937772888,0.009527907199518989,1,24
58,MNAR,0.1,Complete Case,1,0.023539376038289817,0.0005541022242720127,1,24
59,MNAR,0.1,Complete Case,0,-0.06700910871794352,0.004490220651173175,1,24
59,MNAR,0.1,Complete Case,1,0.053040551764817145,0.002813300131516247,1,24
60,MNAR,0.1,Complete Case,0,-0.1824251666066382,0.033278941411459706,0,24
60,MNAR,0.1,Complete Case,1,-0.1479144725803414,0.02187869119872057,1,24
61,MNAR,0.1,Complete Case,0,-0.07793203151952172,0.006073401536759726,1,24
61,MNAR,0.1,Complete Case,1,-0.0725283694606711,0.005260364376623607,1,24
62,MNAR,0.1,Complete Case,0,0.027088929823447017,0.0007338101189796372,1,25
62,MNAR,0.1,Complete Case,1,0.03455474786538815,0.0011940306000405468,1,25
63,MNAR,0.1,Complete Case,0,-0.11216014865012264,0.012579898945217606,1,24
63,MNAR,0.1,Complete Case,1,-0.04122651657430643,0.0016996256688515624,1,24
64,MNAR,0.1,Complete Case,0,-0.05356576808296504,0.0028692915103179957,1,25
64,MNAR,0.1,Complete Case,1,-0.16121511750770776,0.02599031411302402,1,25
65,MNAR,0.1,Complete Case,0,0.09242174080530807,0.008541778173483547,1,24
65,MNAR,0.1,Complete Case,1,0.03130652579275628,0.0009800985572125142,1,24
66,MNAR,0.1,Complete Case,0,-0.03375393070543764,0.001139327838067486,1,24
66,MNAR,0.1,Complete Case,1,0.09579695927401005,0.009177057406146341,1,24
67,MNAR,0.1,Complete Case,0,-0.07763368384339636,0.006026988867096421,1,24
67,MNAR,0.1,Complete Case,1,0.010929684054873434,0.0001194579935393546,1,24
68,MNAR,0.1,Complete Case,0,-0.10194708830608973,0.010393208814089658,1,24
68,MNAR,0.1,Complete Case,1,-0.009637855217080604,9.288825318540782e-05,1,24
69,MNAR,0.1,Complete Case,0,-0.05076586857016957,0.0025771734116837304,1,24
69,MNAR,0.1,Complete Case,1,-0.05366752586018447,0.0028802033319535692,1,24
70,MNAR,0.1,Complete Case,0,0.12378061084578795,0.015321639621356398,1,24
70,MNAR,0.1,Complete Case,1,-0.0060582127456403345,3.6701941671439e-05,1,24
71,MNAR,0.1,Complete Case,0,-0.03621500427757396,0.0013115265348247,1,24
71,MNAR,0.1,Complete Case,1,-0.10780936638631494,0.011622859480618693,1,24
72,MNAR,0.1,Complete Case,0,-0.18100268761525873,0.03276197292394693,0,24
72,MNAR,0.1,Complete Case,1,-0.04546454171663089,0.0020670245535032703,1,24
73,MNAR,0.1,Complete Case,0,0.07961913730764181,0.00633920702561312,1,24
73,MNAR,0.1,Complete Case,1,-0.10388648727429275,0.01079240223819179,1,24
74,MNAR,0.1,Complete Case,0,-0.017131537853686818,0.00029348958923230436,1,24
74,MNAR,0.1,Complete Case,1,0.04322562064103724,0.001868454279802865,1,24
75,MNAR,0.1,Complete Case,0,-0.02123257218035296,0.00045082212139389843,1,25
75,MNAR,0.1,Complete Case,1,0.10098862241175188,0.010198701856623395,1,25
76,MNAR,0.1,Complete Case,0,-0.07019103144387812,0.004926780895155487,1,24
76,MNAR,0.1,Complete Case,1,-0.024138545365287256,0.0005826693723520309,1,24
77,MNAR,0.1,Complete Case,0,-0.09271588371705936,0.008596235093435272,1,24
77,MNAR,0.1,Complete Case,1,0.022139843588169006,0.0004901726741085883,1,24
78,MNAR,0.1,Complete Case,0,0.02702271379887078,0.0007302270610556812,1,25
78,MNAR,0.1,Complete Case,1,0.12369162706619713,0.01529961860628319,1,25
79,MNAR,0.1,Complete Case,0,-0.06436828397260991,0.004143275981578549,1,24
79,MNAR,0.1,Complete Case,1,0.044849821060386985,0.002011506449148732,1,24
80,MNAR,0.1,Complete Case,0,-0.014130438734178685,0.00019966929882037733,1,24
80,MNAR,0.1,Complete Case,1,-0.08122137324647583,0.006596911472043339,1,24
81,MNAR,0.1,Complete Case,0,0.05188669972176363,0.0026922296080164657,1,24
81,MNAR,0.1,Complete Case,1,0.16404472103271955,0.02691067049870278,1,24
82,MNAR,0.1,Complete Case,0,0.23537911270062684,0.05540332669573439,0,24
82,MNAR,0.1,Complete Case,1,0.13171212659777232,0.0173480842929076,0,24
83,MNAR,0.1,Complete Case,0,-0.026951638765203234,0.0007263908321300057,1,24
83,MNAR,0.1,Complete Case,1,-0.04424637003918491,0.00195774126164448,1,24
84,MNAR,0.1,Complete Case,0,-0.03174773068503045,0.001007918403649224,1,24
84,MNAR,0.1,Complete Case,1,-0.04645451574553405,0.0021580220331520713,1,24
85,MNAR,0.1,Complete Case,0,0.1715910615884133,0.02944349241703865,1,24
85,MNAR,0.1,Complete Case,1,0.24471431493903578,0.059885095936081593,0,24
86,MNAR,0.1,Complete Case,0,-0.010804830717102643,0.0001167443668252448,1,25
86,MNAR,0.1,Complete Case,1,0.09475075728493842,0.008977706006069312,1,25
87,MNAR,0.1,Complete Case,0,0.058025955406562524,0.0033670115008443825,1,25
87,MNAR,0.1,Complete Case,1,-0.16440642321210752,0.027029471993398606,1,25
88,MNAR,0.1,Complete Case,0,-0.10988441334007049,0.012074584295091461,1,24
88,MNAR,0.1,Complete Case,1,0.07019766572745972,0.0049277122735841734,1,24
89,MNAR,0.1,Complete Case,0,-0.21172902172184443,0.04482917863928927,0,25
89,MNAR,0.1,Complete Case,1,0.05362626646657914,0.0028757764551445505,1,25
90,MNAR,0.1,Complete Case,0,-0.08219983843796608,0.006756813439227726,1,24
90,MNAR,0.1,Complete Case,1,-0.050474596616724154,0.0025476849036210215,1,24
91,MNAR,0.1,Complete Case,0,-0.11132789697689632,0.01239390064529844,1,24
91,MNAR,0.1,Complete Case,1,0.007763492231671554,6.027181163122456e-05,1,24
92,MNAR,0.1,Complete Case,0,-0.008458651297608977,7.154878177454202e-05,1,24
92,MNAR,0.1,Complete Case,1,-0.009179247000055013,8.425857548801895e-05,1,24
93,MNAR,0.1,Complete Case,0,-0.03709305919562084,0.0013758950404898316,1,24
93,MNAR,0.1,Complete Case,1,-0.11396917665804662,0.01298897322811304,1,24
94,MNAR,0.1,Complete Case,0,0.08346641850799641,0.006966643018552005,1,24
94,MNAR,0.1,Complete Case,1,0.0714414265418804,0.005103877426338894,1,24
95,MNAR,0.1,Complete Case,0,0.0854659088770855,0.007304421580186281,1,24
95,MNAR,0.1,Complete Case,1,-0.14528357960456792,0.021107318502716823,1,24
96,MNAR,0.1,Complete Case,0,0.05744727117708859,0.003300188965693953,1,25
96,MNAR,0.1,Complete Case,1,0.02767376229964963,0.0007658371198175091,1,25
97,MNAR,0.1,Complete Case,0,0.004613924755282439,2.1288301647408115e-05,1,25
97,MNAR,0.1,Complete Case,1,-0.02426764386085739,0.0005889185385574094,1,25
98,MNAR,0.1,Complete Case,0,0.09671266571542181,0.009353339709782926,1,25
98,MNAR,0.1,Complete Case,1,-0.08786900888670815,0.007720962722732396,1,25
99,MNAR,0.1,Complete Case,0,-0.08451347522533503,0.007142527494663318,1,24
99,MNAR,0.1,Complete Case,1,0.06480118360007237,0.004199193395970287,1,24
0,MNAR,0.3,Complete Case,0,0.06208802552742099,0.00385492291389368,1,12
